HTTP/1.1 200 OK
Content-Type: application/json;charset=utf-8
Content-Length: 523475
Connection: Keep-Alive

[01-20 00:00:20.071] [info] [3974199] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:59750,curTimestamp: 1768867220engine: mysql,obPid: 3758219328,dmSysPath: 
[01-20 11:10:51.598] [info] [1083338] [MysqlProbe::perfEventLoop]ec_resp_e_19_3852787 start ...,pid:3852787
[01-20 11:10:51.598] [info] [1083340] [MysqlProbe::perfEventLoop]lock_other_event_3852787 start ...,pid:3852787
[01-20 11:10:51.598] [info] [1083341] [MysqlProbe::perfEventLoop]lock_wait_event_3852787 start ...,pid:3852787
[01-20 11:10:51.598] [info] [1083342] [MysqlProbe::perfEventLoop]unite_perf_event_3852787 start ...,pid:3852787
[01-20 11:10:51.598] [info] [1083343] [MysqlProbe::perfEventLoop]dead_lock_notify_event_3852787 start ...,pid:3852787
[01-20 11:10:51.598] [info] [1083339] [MysqlProbe::perfEventLoop]lock_complete_event_3852787 start ...,pid:3852787
[01-20 11:10:51.598] [info] [1083133] [MysqlProbe::collectMysqlProbeLoop] init bpf end,pid:3852787 version:8.0.20
[01-20 11:10:51.598] [info] [1083344] [MysqlProbe::perfEventLoop]dead_lock_print_event_3852787 start ...,pid:3852787
[01-20 11:10:51.598] [info] [1083133] [MysqlProbe] sendProbeStatusToKafka, type: 100 instanceId: 1 instanceName: mysql-0ur82dsp
[01-20 11:11:14.711] [info] [1080652] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:4122,curTimestamp: 1768907474engine: mysql,obPid: 402657488,dmSysPath: 
[01-20 11:11:14.723] [info] [1080658] handle_post_instance_bind_pid,req: instanceName: mysql-ry1oehk6, instanceId: 2, uuid: 1dcdaa0c-f5e7-11f0-83b1-020000943931, database: , pid: 5303058, enableBPF: 0, dbVersion: 8.0.36, uptime:3934,curTimestamp: 1768907474engine: mysql,obPid: 67203232,dmSysPath: 
[01-20 11:11:14.738] [error] [1080658] handle_post_instance_bind_pid failed,find = false req: instanceName: mysql-ry1oehk6, instanceId: 2, uuid: 1dcdaa0c-f5e7-11f0-83b1-020000943931, database: , pid: 5303058, enableBPF: 0, dbVersion: 8.0.36, uptime:3934,curTimestamp: 1768907474engine: mysql,obPid: 67203232,dmSysPath: 
[01-20 11:11:14.738] [error] [1080658] handle_post_instance_bindInstanceName failed,param: {"curTimestamp":1768907474,"database":"","dbVersion":"8.0.36","enableBPF":false,"engine":"mysql","instanceId":2,"instanceName":"mysql-ry1oehk6","ip":"11.67.158.165,13306","uptime":3934,"uuid":"1dcdaa0c-f5e7-11f0-83b1-020000943931"}
[01-20 11:11:44.744] [info] [1080665] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:4152,curTimestamp: 1768907504engine: mysql,obPid: 3624072416,dmSysPath: 
[01-20 11:11:44.758] [info] [1080662] handle_post_instance_bind_pid,req: instanceName: mysql-ry1oehk6, instanceId: 2, uuid: 1dcdaa0c-f5e7-11f0-83b1-020000943931, database: , pid: 5303058, enableBPF: 0, dbVersion: 8.0.36, uptime:3964,curTimestamp: 1768907504engine: mysql,obPid: 335671280,dmSysPath: 
[01-20 11:11:44.773] [error] [1080662] handle_post_instance_bind_pid failed,find = false req: instanceName: mysql-ry1oehk6, instanceId: 2, uuid: 1dcdaa0c-f5e7-11f0-83b1-020000943931, database: , pid: 5303058, enableBPF: 0, dbVersion: 8.0.36, uptime:3964,curTimestamp: 1768907504engine: mysql,obPid: 335671280,dmSysPath: 
[01-20 11:11:44.773] [error] [1080662] handle_post_instance_bindInstanceName failed,param: {"curTimestamp":1768907504,"database":"","dbVersion":"8.0.36","enableBPF":false,"engine":"mysql","instanceId":2,"instanceName":"mysql-ry1oehk6","ip":"11.67.158.165,13306","uptime":3964,"uuid":"1dcdaa0c-f5e7-11f0-83b1-020000943931"}
[01-20 11:11:48.326] [info] [1080664] handle_post_instance_update,req: instanceName: mysql-ry1oehk6, enableBPF: 1, enableLockProbe: 1, pid: 5392, instanceId: 2, dbVersion: 8.0.36, nSqlSize: 1024, sysPath: , kingbaseInfo: username: sao, ip: 127.0.0.1, port: 54322, database: security, ssoPass: 12345678ab, saoPass: 12345678ab
[01-20 11:11:48.327] [error] [1080664] handle_post_instance_update failed,param: {"dbVersion":"8.0.36","enableBpf":true,"enableLockProbe":true,"instanceId":2,"instanceName":"mysql-ry1oehk6","passwdDigest":"3FOJE6IRuR0jEZ4MxcMK63Qc3y0WDqIoN2M7PGL6amcpzTqvc0qqaKOfTdBFKxsP","sqlSize":1024}
[01-20 11:11:56.905] [info] [1080663] handle_post_instance_update,req: instanceName: mysql-ry1oehk6, enableBPF: 1, enableLockProbe: 1, pid: 5392, instanceId: 2, dbVersion: 8.0.36, nSqlSize: 1024, sysPath: , kingbaseInfo: username: sao, ip: 127.0.0.1, port: 54322, database: security, ssoPass: 12345678ab, saoPass: 12345678ab
[01-20 11:11:56.905] [error] [1080663] handle_post_instance_update failed,param: {"dbVersion":"8.0.36","enableBpf":true,"enableLockProbe":true,"instanceId":2,"instanceName":"mysql-ry1oehk6","passwdDigest":"OkEzUWjR9910ftHcaFFgmhGODM2e2HukMUcIKlXadhu0E+mi9h1j+NUNBHyYcbLw","sqlSize":1024}
[01-20 11:12:14.779] [info] [1080663] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:4182,curTimestamp: 1768907534engine: mysql,obPid: 3154258432,dmSysPath: 
[01-20 11:12:14.791] [info] [1080666] handle_post_instance_bind_pid,req: instanceName: mysql-ry1oehk6, instanceId: 2, uuid: 1dcdaa0c-f5e7-11f0-83b1-020000943931, database: , pid: 5303058, enableBPF: 0, dbVersion: 8.0.36, uptime:3994,curTimestamp: 1768907534engine: mysql,obPid: 3758208240,dmSysPath: 
[01-20 11:12:14.806] [error] [1080666] handle_post_instance_bind_pid failed,find = false req: instanceName: mysql-ry1oehk6, instanceId: 2, uuid: 1dcdaa0c-f5e7-11f0-83b1-020000943931, database: , pid: 5303058, enableBPF: 0, dbVersion: 8.0.36, uptime:3994,curTimestamp: 1768907534engine: mysql,obPid: 3758208240,dmSysPath: 
[01-20 11:12:14.806] [error] [1080666] handle_post_instance_bindInstanceName failed,param: {"curTimestamp":1768907534,"database":"","dbVersion":"8.0.36","enableBPF":false,"engine":"mysql","instanceId":2,"instanceName":"mysql-ry1oehk6","ip":"11.67.158.165,13306","uptime":3994,"uuid":"1dcdaa0c-f5e7-11f0-83b1-020000943931"}
[01-20 11:12:23.712] [info] [1080664] handle_post_instance_update,req: instanceName: mysql-0ur82dsp, enableBPF: 0, enableLockProbe: 0, pid: 5392, instanceId: 1, dbVersion: 8.0.20, nSqlSize: 1024, sysPath: , kingbaseInfo: username: sao, ip: 127.0.0.1, port: 54322, database: security, ssoPass: 12345678ab, saoPass: 12345678ab
[01-20 11:12:23.712] [info] [1080664] [MysqlProbe] sendProbeStatusToKafka, type: 200 instanceId: 1 instanceName: mysql-0ur82dsp
[01-20 11:12:23.713] [warning] [1083284] MysqlProbe::perfEventLoop ec_req_e_5_3852787 exit,pid: 3852787
[01-20 11:12:23.713] [warning] [1083339] MysqlProbe::perfEventLoop lock_complete_event_3852787 exit,pid: 3852787
[01-20 11:12:23.715] [warning] [1083340] MysqlProbe::perfEventLoop lock_other_event_3852787 exit,pid: 3852787
[01-20 11:12:23.715] [warning] [1083324] MysqlProbe::perfEventLoop ec_resp_e_5_3852787 exit,pid: 3852787
[01-20 11:12:23.716] [warning] [1083343] MysqlProbe::perfEventLoop dead_lock_notify_event_3852787 exit,pid: 3852787
[01-20 11:12:23.716] [warning] [1083279] MysqlProbe::perfEventLoop ec_req_e_0_3852787 exit,pid: 3852787
[01-20 11:12:23.717] [warning] [1083327] MysqlProbe::perfEventLoop ec_resp_e_8_3852787 exit,pid: 3852787
[01-20 11:12:23.718] [warning] [1083342] MysqlProbe::perfEventLoop unite_perf_event_3852787 exit,pid: 3852787
[01-20 11:12:23.718] [warning] [1083337] MysqlProbe::perfEventLoop ec_resp_e_18_3852787 exit,pid: 3852787
[01-20 11:12:23.719] [warning] [1083307] MysqlProbe::perfEventLoop ec_req_e_28_3852787 exit,pid: 3852787
[01-20 11:12:23.720] [warning] [1083323] MysqlProbe::perfEventLoop ec_resp_e_4_3852787 exit,pid: 3852787
[01-20 11:12:23.720] [warning] [1083341] MysqlProbe::perfEventLoop lock_wait_event_3852787 exit,pid: 3852787
[01-20 11:12:23.722] [warning] [1083287] MysqlProbe::perfEventLoop ec_req_e_8_3852787 exit,pid: 3852787
[01-20 11:12:23.725] [warning] [1083344] MysqlProbe::perfEventLoop dead_lock_print_event_3852787 exit,pid: 3852787
[01-20 11:12:23.726] [warning] [1083328] MysqlProbe::perfEventLoop ec_resp_e_9_3852787 exit,pid: 3852787
[01-20 11:12:23.728] [warning] [1083301] MysqlProbe::perfEventLoop ec_req_e_22_3852787 exit,pid: 3852787
[01-20 11:12:23.729] [warning] [1083286] MysqlProbe::perfEventLoop ec_req_e_7_3852787 exit,pid: 3852787
[01-20 11:12:23.735] [warning] [1083289] MysqlProbe::perfEventLoop ec_req_e_10_3852787 exit,pid: 3852787
[01-20 11:12:23.744] [warning] [1083295] MysqlProbe::perfEventLoop ec_req_e_16_3852787 exit,pid: 3852787
[01-20 11:12:23.751] [warning] [1083313] MysqlProbe::perfEventLoop ec_req_e_34_3852787 exit,pid: 3852787
[01-20 11:12:23.754] [warning] [1083317] MysqlProbe::perfEventLoop ec_req_e_38_3852787 exit,pid: 3852787
[01-20 11:12:23.754] [warning] [1083290] MysqlProbe::perfEventLoop ec_req_e_11_3852787 exit,pid: 3852787
[01-20 11:12:23.755] [warning] [1083308] MysqlProbe::perfEventLoop ec_req_e_29_3852787 exit,pid: 3852787
[01-20 11:12:23.755] [warning] [1083332] MysqlProbe::perfEventLoop ec_resp_e_13_3852787 exit,pid: 3852787
[01-20 11:12:23.756] [warning] [1083305] MysqlProbe::perfEventLoop ec_req_e_26_3852787 exit,pid: 3852787
[01-20 11:12:23.757] [warning] [1083285] MysqlProbe::perfEventLoop ec_req_e_6_3852787 exit,pid: 3852787
[01-20 11:12:23.759] [warning] [1083309] MysqlProbe::perfEventLoop ec_req_e_30_3852787 exit,pid: 3852787
[01-20 11:12:23.760] [warning] [1083294] MysqlProbe::perfEventLoop ec_req_e_15_3852787 exit,pid: 3852787
[01-20 11:12:23.760] [warning] [1083304] MysqlProbe::perfEventLoop ec_req_e_25_3852787 exit,pid: 3852787
[01-20 11:12:23.760] [warning] [1083296] MysqlProbe::perfEventLoop ec_req_e_17_3852787 exit,pid: 3852787
[01-20 11:12:23.761] [warning] [1083318] MysqlProbe::perfEventLoop ec_req_e_39_3852787 exit,pid: 3852787
[01-20 11:12:23.762] [warning] [1083302] MysqlProbe::perfEventLoop ec_req_e_23_3852787 exit,pid: 3852787
[01-20 11:12:23.763] [warning] [1083293] MysqlProbe::perfEventLoop ec_req_e_14_3852787 exit,pid: 3852787
[01-20 11:12:23.764] [warning] [1083310] MysqlProbe::perfEventLoop ec_req_e_31_3852787 exit,pid: 3852787
[01-20 11:12:23.767] [warning] [1083303] MysqlProbe::perfEventLoop ec_req_e_24_3852787 exit,pid: 3852787
[01-20 11:12:23.768] [warning] [1083333] MysqlProbe::perfEventLoop ec_resp_e_14_3852787 exit,pid: 3852787
[01-20 11:12:23.769] [warning] [1083320] MysqlProbe::perfEventLoop ec_resp_e_1_3852787 exit,pid: 3852787
[01-20 11:12:23.769] [warning] [1083315] MysqlProbe::perfEventLoop ec_req_e_36_3852787 exit,pid: 3852787
[01-20 11:12:23.770] [warning] [1083329] MysqlProbe::perfEventLoop ec_resp_e_10_3852787 exit,pid: 3852787
[01-20 11:12:23.773] [warning] [1083312] MysqlProbe::perfEventLoop ec_req_e_33_3852787 exit,pid: 3852787
[01-20 11:12:23.774] [warning] [1083314] MysqlProbe::perfEventLoop ec_req_e_35_3852787 exit,pid: 3852787
[01-20 11:12:23.774] [warning] [1083331] MysqlProbe::perfEventLoop ec_resp_e_12_3852787 exit,pid: 3852787
[01-20 11:12:23.775] [warning] [1083300] MysqlProbe::perfEventLoop ec_req_e_21_3852787 exit,pid: 3852787
[01-20 11:12:23.778] [warning] [1083316] MysqlProbe::perfEventLoop ec_req_e_37_3852787 exit,pid: 3852787
[01-20 11:12:23.786] [warning] [1083311] MysqlProbe::perfEventLoop ec_req_e_32_3852787 exit,pid: 3852787
[01-20 11:12:23.786] [warning] [1083330] MysqlProbe::perfEventLoop ec_resp_e_11_3852787 exit,pid: 3852787
[01-20 11:12:23.796] [warning] [1083338] MysqlProbe::perfEventLoop ec_resp_e_19_3852787 exit,pid: 3852787
[01-20 11:12:23.797] [warning] [1083334] MysqlProbe::perfEventLoop ec_resp_e_15_3852787 exit,pid: 3852787
[01-20 11:12:23.797] [warning] [1083298] MysqlProbe::perfEventLoop ec_req_e_19_3852787 exit,pid: 3852787
[01-20 11:12:23.797] [warning] [1083282] MysqlProbe::perfEventLoop ec_req_e_3_3852787 exit,pid: 3852787
[01-20 11:12:23.797] [warning] [1083288] MysqlProbe::perfEventLoop ec_req_e_9_3852787 exit,pid: 3852787
[01-20 11:12:23.798] [warning] [1083299] MysqlProbe::perfEventLoop ec_req_e_20_3852787 exit,pid: 3852787
[01-20 11:12:23.798] [warning] [1083278] MysqlProbe::perfEventLoop dead_lock_event_3852787 exit,pid: 3852787
[01-20 11:12:23.798] [warning] [1083292] MysqlProbe::perfEventLoop ec_req_e_13_3852787 exit,pid: 3852787
[01-20 11:12:23.798] [warning] [1083297] MysqlProbe::perfEventLoop ec_req_e_18_3852787 exit,pid: 3852787
[01-20 11:12:23.804] [warning] [1083326] MysqlProbe::perfEventLoop ec_resp_e_7_3852787 exit,pid: 3852787
[01-20 11:12:23.804] [warning] [1083291] MysqlProbe::perfEventLoop ec_req_e_12_3852787 exit,pid: 3852787
[01-20 11:12:23.804] [warning] [1083322] MysqlProbe::perfEventLoop ec_resp_e_3_3852787 exit,pid: 3852787
[01-20 11:12:23.805] [warning] [1083280] MysqlProbe::perfEventLoop ec_req_e_1_3852787 exit,pid: 3852787
[01-20 11:12:23.805] [warning] [1083319] MysqlProbe::perfEventLoop ec_resp_e_0_3852787 exit,pid: 3852787
[01-20 11:12:23.805] [warning] [1083321] MysqlProbe::perfEventLoop ec_resp_e_2_3852787 exit,pid: 3852787
[01-20 11:12:23.805] [warning] [1083335] MysqlProbe::perfEventLoop ec_resp_e_16_3852787 exit,pid: 3852787
[01-20 11:12:23.805] [warning] [1083336] MysqlProbe::perfEventLoop ec_resp_e_17_3852787 exit,pid: 3852787
[01-20 11:12:23.807] [warning] [1083306] MysqlProbe::perfEventLoop ec_req_e_27_3852787 exit,pid: 3852787
[01-20 11:12:23.807] [warning] [1083325] MysqlProbe::perfEventLoop ec_resp_e_6_3852787 exit,pid: 3852787
[01-20 11:12:23.807] [warning] [1083283] MysqlProbe::perfEventLoop ec_req_e_4_3852787 exit,pid: 3852787
[01-20 11:12:23.808] [warning] [1083281] MysqlProbe::perfEventLoop ec_req_e_2_3852787 exit,pid: 3852787
[01-20 11:12:23.909] [info] [1112973] [MysqlProbe::~MysqlProbe] pid: 3852787
[01-20 11:12:31.831] [info] [1080662] handle_post_instance_update,req: instanceName: mysql-ry1oehk6, enableBPF: 1, enableLockProbe: 1, pid: 5392, instanceId: 2, dbVersion: 8.0.36, nSqlSize: 1024, sysPath: , kingbaseInfo: username: sao, ip: 127.0.0.1, port: 54322, database: security, ssoPass: 12345678ab, saoPass: 12345678ab
[01-20 11:12:31.831] [error] [1080662] handle_post_instance_update failed,param: {"dbVersion":"8.0.36","enableBpf":true,"enableLockProbe":true,"instanceId":2,"instanceName":"mysql-ry1oehk6","passwdDigest":"kUAyuGAkHg+xfSR8tvcTly/mVShYth1hjYfW8lb0k3Zfv9jcvJlnqEu5Dm0gGuHW","sqlSize":1024}
[01-20 11:12:44.811] [info] [1080653] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 0, dbVersion: 8.0.20, uptime:4212,curTimestamp: 1768907564engine: mysql,obPid: 3624053600,dmSysPath: 
[01-20 11:12:44.824] [info] [1080660] handle_post_instance_bind_pid,req: instanceName: mysql-ry1oehk6, instanceId: 2, uuid: 1dcdaa0c-f5e7-11f0-83b1-020000943931, database: , pid: 5303058, enableBPF: 0, dbVersion: 8.0.36, uptime:4024,curTimestamp: 1768907564engine: mysql,obPid: 201343968,dmSysPath: 
[01-20 11:12:44.838] [error] [1080660] handle_post_instance_bind_pid failed,find = false req: instanceName: mysql-ry1oehk6, instanceId: 2, uuid: 1dcdaa0c-f5e7-11f0-83b1-020000943931, database: , pid: 5303058, enableBPF: 0, dbVersion: 8.0.36, uptime:4024,curTimestamp: 1768907564engine: mysql,obPid: 201343968,dmSysPath: 
[01-20 11:12:44.838] [error] [1080660] handle_post_instance_bindInstanceName failed,param: {"curTimestamp":1768907564,"database":"","dbVersion":"8.0.36","enableBPF":false,"engine":"mysql","instanceId":2,"instanceName":"mysql-ry1oehk6","ip":"11.67.158.165,13306","uptime":4024,"uuid":"1dcdaa0c-f5e7-11f0-83b1-020000943931"}
[01-20 11:13:14.843] [info] [1080667] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 0, dbVersion: 8.0.20, uptime:4242,curTimestamp: 1768907594engine: mysql,obPid: 536908032,dmSysPath: 
[01-20 11:13:14.855] [info] [1080652] handle_post_instance_bind_pid,req: instanceName: mysql-ry1oehk6, instanceId: 2, uuid: 1dcdaa0c-f5e7-11f0-83b1-020000943931, database: , pid: 5303058, enableBPF: 0, dbVersion: 8.0.36, uptime:4054,curTimestamp: 1768907594engine: mysql,obPid: 3288455744,dmSysPath: 
[01-20 11:13:14.895] [error] [1080652] handle_post_instance_bind_pid failed,find = false req: instanceName: mysql-ry1oehk6, instanceId: 2, uuid: 1dcdaa0c-f5e7-11f0-83b1-020000943931, database: , pid: 5303058, enableBPF: 0, dbVersion: 8.0.36, uptime:4054,curTimestamp: 1768907594engine: mysql,obPid: 3288455744,dmSysPath: 
[01-20 11:13:14.895] [error] [1080652] handle_post_instance_bindInstanceName failed,param: {"curTimestamp":1768907594,"database":"","dbVersion":"8.0.36","enableBPF":false,"engine":"mysql","instanceId":2,"instanceName":"mysql-ry1oehk6","ip":"11.67.158.165,13306","uptime":4054,"uuid":"1dcdaa0c-f5e7-11f0-83b1-020000943931"}
[01-20 11:13:44.903] [info] [1080662] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 0, dbVersion: 8.0.20, uptime:4272,curTimestamp: 1768907624engine: mysql,obPid: 3288407584,dmSysPath: 
[01-20 11:13:44.915] [info] [1080655] handle_post_instance_bind_pid,req: instanceName: mysql-ry1oehk6, instanceId: 2, uuid: 1dcdaa0c-f5e7-11f0-83b1-020000943931, database: , pid: 5303058, enableBPF: 0, dbVersion: 8.0.36, uptime:4084,curTimestamp: 1768907624engine: mysql,obPid: 3288365552,dmSysPath: 
[01-20 11:13:44.929] [error] [1080655] handle_post_instance_bind_pid failed,find = false req: instanceName: mysql-ry1oehk6, instanceId: 2, uuid: 1dcdaa0c-f5e7-11f0-83b1-020000943931, database: , pid: 5303058, enableBPF: 0, dbVersion: 8.0.36, uptime:4084,curTimestamp: 1768907624engine: mysql,obPid: 3288365552,dmSysPath: 
[01-20 11:13:44.929] [error] [1080655] handle_post_instance_bindInstanceName failed,param: {"curTimestamp":1768907624,"database":"","dbVersion":"8.0.36","enableBPF":false,"engine":"mysql","instanceId":2,"instanceName":"mysql-ry1oehk6","ip":"11.67.158.165,13306","uptime":4084,"uuid":"1dcdaa0c-f5e7-11f0-83b1-020000943931"}
[01-20 11:14:14.937] [info] [1080664] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 0, dbVersion: 8.0.20, uptime:4302,curTimestamp: 1768907654engine: mysql,obPid: 3288409408,dmSysPath: 
[01-20 11:14:14.949] [info] [1080657] handle_post_instance_bind_pid,req: instanceName: mysql-ry1oehk6, instanceId: 2, uuid: 1dcdaa0c-f5e7-11f0-83b1-020000943931, database: , pid: 5303058, enableBPF: 0, dbVersion: 8.0.36, uptime:4114,curTimestamp: 1768907654engine: mysql,obPid: 3288459648,dmSysPath: 
[01-20 11:14:14.963] [error] [1080657] handle_post_instance_bind_pid failed,find = false req: instanceName: mysql-ry1oehk6, instanceId: 2, uuid: 1dcdaa0c-f5e7-11f0-83b1-020000943931, database: , pid: 5303058, enableBPF: 0, dbVersion: 8.0.36, uptime:4114,curTimestamp: 1768907654engine: mysql,obPid: 3288459648,dmSysPath: 
[01-20 11:14:14.963] [error] [1080657] handle_post_instance_bindInstanceName failed,param: {"curTimestamp":1768907654,"database":"","dbVersion":"8.0.36","enableBPF":false,"engine":"mysql","instanceId":2,"instanceName":"mysql-ry1oehk6","ip":"11.67.158.165,13306","uptime":4114,"uuid":"1dcdaa0c-f5e7-11f0-83b1-020000943931"}
[01-20 11:14:44.968] [info] [1080660] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 0, dbVersion: 8.0.20, uptime:4332,curTimestamp: 1768907684engine: mysql,obPid: 69403232,dmSysPath: 
[01-20 11:14:44.996] [info] [1080653] handle_post_instance_bind_pid,req: instanceName: mysql-ry1oehk6, instanceId: 2, uuid: 1dcdaa0c-f5e7-11f0-83b1-020000943931, database: , pid: 5303058, enableBPF: 0, dbVersion: 8.0.36, uptime:4144,curTimestamp: 1768907684engine: mysql,obPid: 3288347504,dmSysPath: 
[01-20 11:14:45.010] [error] [1080653] handle_post_instance_bind_pid failed,find = false req: instanceName: mysql-ry1oehk6, instanceId: 2, uuid: 1dcdaa0c-f5e7-11f0-83b1-020000943931, database: , pid: 5303058, enableBPF: 0, dbVersion: 8.0.36, uptime:4144,curTimestamp: 1768907684engine: mysql,obPid: 3288347504,dmSysPath: 
[01-20 11:14:45.010] [error] [1080653] handle_post_instance_bindInstanceName failed,param: {"curTimestamp":1768907684,"database":"","dbVersion":"8.0.36","enableBPF":false,"engine":"mysql","instanceId":2,"instanceName":"mysql-ry1oehk6","ip":"11.67.158.165,13306","uptime":4144,"uuid":"1dcdaa0c-f5e7-11f0-83b1-020000943931"}
[01-20 11:15:15.016] [info] [1080652] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 0, dbVersion: 8.0.20, uptime:4363,curTimestamp: 1768907715engine: mysql,obPid: 3288373472,dmSysPath: 
[01-20 11:15:15.028] [info] [1080655] handle_post_instance_bind_pid,req: instanceName: mysql-ry1oehk6, instanceId: 2, uuid: 1dcdaa0c-f5e7-11f0-83b1-020000943931, database: , pid: 5303058, enableBPF: 0, dbVersion: 8.0.36, uptime:4175,curTimestamp: 1768907715engine: mysql,obPid: 536912592,dmSysPath: 
[01-20 11:15:15.042] [error] [1080655] handle_post_instance_bind_pid failed,find = false req: instanceName: mysql-ry1oehk6, instanceId: 2, uuid: 1dcdaa0c-f5e7-11f0-83b1-020000943931, database: , pid: 5303058, enableBPF: 0, dbVersion: 8.0.36, uptime:4175,curTimestamp: 1768907715engine: mysql,obPid: 536912592,dmSysPath: 
[01-20 11:15:15.042] [error] [1080655] handle_post_instance_bindInstanceName failed,param: {"curTimestamp":1768907715,"database":"","dbVersion":"8.0.36","enableBPF":false,"engine":"mysql","instanceId":2,"instanceName":"mysql-ry1oehk6","ip":"11.67.158.165,13306","uptime":4175,"uuid":"1dcdaa0c-f5e7-11f0-83b1-020000943931"}
[01-20 11:15:45.048] [info] [1080657] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 0, dbVersion: 8.0.20, uptime:4393,curTimestamp: 1768907745engine: mysql,obPid: 3288390480,dmSysPath: 
[01-20 11:15:45.062] [info] [1080665] handle_post_instance_bind_pid,req: instanceName: mysql-ry1oehk6, instanceId: 2, uuid: 1dcdaa0c-f5e7-11f0-83b1-020000943931, database: , pid: 5303058, enableBPF: 0, dbVersion: 8.0.36, uptime:4205,curTimestamp: 1768907745engine: mysql,obPid: 3288401008,dmSysPath: 
[01-20 11:15:45.078] [error] [1080665] handle_post_instance_bind_pid failed,find = false req: instanceName: mysql-ry1oehk6, instanceId: 2, uuid: 1dcdaa0c-f5e7-11f0-83b1-020000943931, database: , pid: 5303058, enableBPF: 0, dbVersion: 8.0.36, uptime:4205,curTimestamp: 1768907745engine: mysql,obPid: 3288401008,dmSysPath: 
[01-20 11:15:45.078] [error] [1080665] handle_post_instance_bindInstanceName failed,param: {"curTimestamp":1768907745,"database":"","dbVersion":"8.0.36","enableBPF":false,"engine":"mysql","instanceId":2,"instanceName":"mysql-ry1oehk6","ip":"11.67.158.165,13306","uptime":4205,"uuid":"1dcdaa0c-f5e7-11f0-83b1-020000943931"}
[01-20 11:16:15.083] [info] [1080670] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 0, dbVersion: 8.0.20, uptime:4423,curTimestamp: 1768907775engine: mysql,obPid: 3288517952,dmSysPath: 
[01-20 11:16:15.096] [info] [1080659] handle_post_instance_bind_pid,req: instanceName: mysql-ry1oehk6, instanceId: 2, uuid: 1dcdaa0c-f5e7-11f0-83b1-020000943931, database: , pid: 5303058, enableBPF: 0, dbVersion: 8.0.36, uptime:4235,curTimestamp: 1768907775engine: mysql,obPid: 3288403248,dmSysPath: 
[01-20 11:16:15.110] [error] [1080659] handle_post_instance_bind_pid failed,find = false req: instanceName: mysql-ry1oehk6, instanceId: 2, uuid: 1dcdaa0c-f5e7-11f0-83b1-020000943931, database: , pid: 5303058, enableBPF: 0, dbVersion: 8.0.36, uptime:4235,curTimestamp: 1768907775engine: mysql,obPid: 3288403248,dmSysPath: 
[01-20 11:16:15.110] [error] [1080659] handle_post_instance_bindInstanceName failed,param: {"curTimestamp":1768907775,"database":"","dbVersion":"8.0.36","enableBPF":false,"engine":"mysql","instanceId":2,"instanceName":"mysql-ry1oehk6","ip":"11.67.158.165,13306","uptime":4235,"uuid":"1dcdaa0c-f5e7-11f0-83b1-020000943931"}
